TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AR,3802,5,,XO,1220,10150712,0,289104,1.0,X,6,2020
1,AR,3802,5,,XO,1220,1240149,0,28661,2.0,X,6,2020
1,AR,3802,5,,XQ,1220,56453,0,2178,1.0,X,6,2020
1,AR,3802,6,,XB,1220,14026,0,275,1.0,X,6,2020
1,AR,3802,6,,XC,1220,39859,0,3408,1.0,X,6,2020
1,AR,3802,6,,XM,1220,23719,0,2029,1.0,X,6,2020
1,AR,3802,6,,XN,1220,55402,0,3320,1.0,X,6,2020
1,AR,3802,6,,XO,1220,4304047,0,126932,1.0,X,6,2020
1,AR,3803,5,,XO,1220,66832,0,3320,1.0,X,6,2020
1,AR,38XX,3,,XO,1220,6902,16,133,2.0,X,6,2020
