TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AL,70,5,,XB,1220,26019,0,357,1.0,X,5,2020
1,AL,70,5,,XC,1220,113624,0,4402,1.0,X,5,2020
1,AL,70,5,,XM,1220,19566,0,329,1.0,X,5,2020
1,AL,70,5,,XO,1220,694279,0,29666,1.0,X,5,2020
1,AL,70,5,,XQ,1220,188984,0,4794,1.0,X,5,2020
1,AL,70,5,AG,,2010,47568,0,0,1.0,0,5,2020
1,AL,70,5,BC,,2010,16394,0,0,1.0,0,5,2020
1,AL,70,5,MX,,2010,270094,0,0,1.0,0,5,2020
1,AL,70,5,NL,,2010,217346,0,0,1.0,0,5,2020
1,AL,70,5,OT,,2010,150757,0,0,1.0,0,5,2020
1,AL,70,5,SL,,2010,5258,0,0,1.0,0,5,2020
1,AL,70,5,TM,,2010,50274,0,0,1.0,0,5,2020
1,AL,70,5,ZA,,2010,10624,0,0,1.0,0,5,2020
1,AL,70,6,,XC,1220,84462,0,3063,1.0,X,5,2020
1,AL,72,1,XX,,2010,5763132,5816475,0,1.0,0,5,2020
1,AL,72,1,XX,,2010,965812,2549632,0,2.0,0,5,2020
1,AL,72,5,,XB,1220,11908,0,786,1.0,X,5,2020
1,AL,72,5,,XC,1220,12672,0,248,1.0,X,5,2020
1,AL,72,5,,XC,1220,39769,0,996,2.0,X,5,2020
1,AL,72,5,,XM,1220,120352,0,1835,1.0,X,5,2020
1,AL,72,5,,XO,1220,3109731,0,66684,1.0,X,5,2020
1,AL,72,5,,XO,1220,24002,0,715,2.0,X,5,2020
1,AL,72,5,,XQ,1220,29556,0,572,2.0,X,5,2020
1,AL,72,5,,XS,1220,13337,0,142,1.0,X,5,2020
1,AL,72,5,CO,,2010,384936,0,0,1.0,0,5,2020
1,AL,72,5,DF,,2010,70349,0,0,1.0,0,5,2020
1,AL,72,5,DG,,2010,6853,0,0,1.0,0,5,2020
1,AL,72,5,HG,,2010,11103,0,0,1.0,0,5,2020
1,AL,72,5,MX,,2010,411496,0,0,1.0,0,5,2020
1,AL,72,5,MX,,2010,17595,0,0,2.0,0,5,2020
1,AL,72,5,NL,,2010,641219,0,0,1.0,0,5,2020
1,AL,72,5,SO,,2010,21496,0,0,1.0,0,5,2020
1,AL,72,5,TM,,2010,18786,0,0,1.0,0,5,2020
1,AL,72,5,ZA,,2010,3209,0,0,1.0,0,5,2020
1,AL,72,6,,XA,1220,28528,0,357,1.0,X,5,2020
1,AL,72,6,,XC,1220,433340,0,2115,1.0,X,5,2020
1,AL,72,6,,XM,1220,387343,0,1428,1.0,X,5,2020
1,AL,72,6,,XO,1220,2601934,0,14638,1.0,X,5,2020
1,AL,72,6,,XS,1220,38163,0,341,1.0,X,5,2020
1,AL,72,6,CO,,2010,2347246,0,0,1.0,0,5,2020
1,AL,72,6,HG,,2010,1621123,0,0,1.0,0,5,2020
1,AL,72,6,MX,,2010,74418,0,0,1.0,0,5,2020
1,AL,72,6,NL,,2010,1045905,0,0,1.0,0,5,2020
1,AL,72,6,NL,,2010,195981,0,0,1.0,1,5,2020
1,AL,72,6,SL,,2010,137992,0,0,1.0,0,5,2020
1,AL,73,3,,XO,1220,40828,2522,856,1.0,X,5,2020
1,AL,73,3,,XQ,1220,7715,2319,35,1.0,X,5,2020
1,AL,73,5,,XA,1220,72663,0,3932,1.0,X,5,2020
1,AL,73,5,,XB,1220,15417,0,707,1.0,X,5,2020
1,AL,73,5,,XC,1220,158166,0,2017,1.0,X,5,2020
1,AL,73,5,,XC,1220,192436,0,3584,2.0,X,5,2020
1,AL,73,5,,XM,1220,438908,0,11659,1.0,X,5,2020
1,AL,73,5,,XM,1220,57054,0,1090,2.0,X,5,2020
1,AL,73,5,,XO,1220,1307180,0,53271,1.0,X,5,2020
1,AL,73,5,,XO,1220,223902,0,14872,2.0,X,5,2020
1,AL,73,5,,XQ,1220,12354,0,861,1.0,X,5,2020
1,AL,73,5,,XQ,1220,3432,0,71,2.0,X,5,2020
1,AL,73,5,,XS,1220,53116,0,3220,1.0,X,5,2020
1,AL,73,5,CO,,2010,45554,0,0,1.0,0,5,2020
1,AL,73,5,DF,,2010,145177,0,0,1.0,0,5,2020
1,AL,73,5,DF,,2010,49497,0,0,2.0,0,5,2020
1,AL,73,5,MX,,2010,152076,0,0,1.0,0,5,2020
1,AL,73,5,MX,,2010,7486,0,0,2.0,0,5,2020
1,AL,73,5,NL,,2010,345184,0,0,1.0,0,5,2020
1,AL,73,5,NL,,2010,12154,0,0,1.0,1,5,2020
1,AL,73,5,NL,,2010,7813,0,0,2.0,0,5,2020
1,AL,73,5,PU,,2010,15000,0,0,1.0,0,5,2020
1,AL,73,5,QT,,2010,485100,0,0,1.0,1,5,2020
1,AL,73,5,SL,,2010,13512,0,0,1.0,0,5,2020
1,AL,73,5,SL,,2010,22832,0,0,2.0,0,5,2020
1,AL,73,5,SO,,2010,362496,0,0,1.0,0,5,2020
1,AL,73,5,SO,,2010,4132,0,0,2.0,0,5,2020
1,AL,73,5,TM,,2010,209181,0,0,1.0,0,5,2020
1,AL,73,5,TM,,2010,116308,0,0,2.0,0,5,2020
1,AL,73,6,,XA,1220,36611,0,362,1.0,X,5,2020
1,AL,73,6,,XC,1220,93109,0,1789,1.0,X,5,2020
1,AL,73,6,,XM,1220,245524,0,9962,1.0,X,5,2020
1,AL,73,6,,XO,1220,188546,0,5473,1.0,X,5,2020
1,AL,73,6,,XS,1220,170272,0,2146,1.0,X,5,2020
1,AL,74,5,,XM,1220,7961,0,294,1.0,X,5,2020
1,AL,74,5,,XM,1220,3192,0,71,2.0,X,5,2020
1,AL,74,5,,XO,1220,490581,0,7478,1.0,X,5,2020
1,AL,74,5,,XO,1220,608669,0,10208,2.0,X,5,2020
1,AL,74,5,,XQ,1220,5802,0,5,1.0,X,5,2020
1,AL,74,5,CH,,2010,5591,0,0,1.0,0,5,2020
1,AL,74,5,CM,,2010,16799,0,0,2.0,0,5,2020
1,AL,74,5,DF,,2010,3568,0,0,1.0,0,5,2020
1,AL,74,5,JA,,2010,8716,0,0,1.0,0,5,2020
1,AL,74,5,MX,,2010,16480,0,0,2.0,0,5,2020
1,AL,74,5,NL,,2010,73634,0,0,1.0,0,5,2020
1,AL,74,5,NL,,2010,112317,0,0,1.0,1,5,2020
1,AL,74,5,SL,,2010,44494,0,0,1.0,0,5,2020
1,AL,74,5,TM,,2010,4935,0,0,1.0,0,5,2020
