TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AR,3604,6,,XS,1220,26958,0,2306,1.0,X,5,2020
1,AR,3801,5,,XO,1220,30453722,0,1151543,1.0,X,5,2020
1,AR,3801,5,,XO,1220,3027788,0,52481,2.0,X,5,2020
1,AR,3801,6,,XA,1220,43479,0,430,1.0,X,5,2020
1,AR,3801,6,,XC,1220,28136,0,551,1.0,X,5,2020
1,AR,3801,6,,XO,1220,1848849,0,8366,1.0,X,5,2020
1,AR,3801,6,,XQ,1220,3076947,0,33834,1.0,X,5,2020
1,AR,3802,5,,XB,1220,16068,0,1248,2.0,X,5,2020
1,AR,3802,5,,XC,1220,17772,0,348,1.0,X,5,2020
1,AR,3802,5,,XO,1220,11194897,0,325647,1.0,X,5,2020
1,AR,3802,5,,XO,1220,1496911,0,26348,2.0,X,5,2020
1,AR,3802,5,,XP,1220,23033,0,6,1.0,X,5,2020
1,AR,3802,6,,XB,1220,13591,0,266,1.0,X,5,2020
1,AR,3802,6,,XC,1220,22857,0,1955,1.0,X,5,2020
1,AR,3802,6,,XN,1220,161601,0,9657,1.0,X,5,2020
1,AR,3802,6,,XO,1220,4992689,0,192817,1.0,X,5,2020
1,AR,3802,6,,XQ,1220,16425,0,2077,1.0,X,5,2020
1,AR,3803,5,,XO,1220,5545,0,357,1.0,X,5,2020
1,AR,38XX,3,,XC,1220,4707,106,630,1.0,X,5,2020
1,AR,38XX,3,,XO,1220,84875,40552,2698,1.0,X,5,2020
1,AR,4101,3,,XO,1220,14483,217,282,1.0,X,5,2020
1,AR,4101,3,,XQ,1220,5355,87,439,1.0,X,5,2020
1,AR,41XX,3,XX,,2010,16084,56,0,1.0,0,5,2020
1,AR,41XX,6,,XO,1220,119872,0,607,1.0,X,5,2020
1,AR,70XX,8,,XA,1220,2114,0,20,1.0,X,5,2020
1,AR,70XX,8,,XC,1220,13038,0,570,1.0,X,5,2020
1,AR,70XX,8,,XM,1220,270,0,9,2.0,X,5,2020
1,AR,70XX,8,,XO,1220,10679,0,514,1.0,X,5,2020
1,AR,70XX,8,,XO,1220,8525,0,318,2.0,X,5,2020
1,AR,70XX,8,,XQ,1220,19565,0,733,1.0,X,5,2020
1,AR,70XX,8,,XQ,1220,4373,0,69,2.0,X,5,2020
1,AZ,0115,5,,XB,1220,13596,0,1367,1.0,X,5,2020
1,AZ,0115,5,,XB,1220,5742,0,579,2.0,X,5,2020
1,AZ,0209,5,,XO,1220,7310,0,143,1.0,X,5,2020
1,AZ,0701,5,,XO,1220,14256,0,278,1.0,X,5,2020
1,AZ,0701,5,,XO,1220,67609,0,3390,2.0,X,5,2020
1,AZ,0704,5,,XQ,1220,11365,0,1002,1.0,X,5,2020
1,AZ,0708,5,,XO,1220,417452,0,12957,1.0,X,5,2020
1,AZ,0708,5,,XO,1220,103291,0,6568,2.0,X,5,2020
1,AZ,0712,5,,XA,1220,37525,0,3516,2.0,X,5,2020
1,AZ,0712,5,,XB,1220,2912,0,329,2.0,X,5,2020
1,AZ,0712,5,,XC,1220,2917,0,329,2.0,X,5,2020
1,AZ,0712,5,,XM,1220,115692,0,1473,1.0,X,5,2020
1,AZ,0712,5,,XM,1220,3773,0,295,2.0,X,5,2020
1,AZ,0712,5,,XO,1220,36723,0,3701,2.0,X,5,2020
1,AZ,0712,5,,XQ,1220,1021360,0,21003,1.0,X,5,2020
1,AZ,0712,5,,XQ,1220,388275,0,7331,2.0,X,5,2020
1,AZ,0712,6,,XQ,1220,21364,0,418,1.0,X,5,2020
1,AZ,0715,6,,XQ,1220,20190,0,395,1.0,X,5,2020
1,AZ,07XX,3,,XC,1220,17069,14,128,1.0,X,5,2020
1,AZ,07XX,3,,XM,1220,4015,2,128,2.0,X,5,2020
