TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AL,69,5,,XM,1220,12913,0,873,1,X,3,2020
1,AL,69,5,,XO,1220,49931,0,3910,1,X,3,2020
1,AL,69,5,,XQ,1220,26599,0,1266,1,X,3,2020
1,AL,69,5,HG,,2010,3888,0,0,1,0,3,2020
1,AL,69,5,MX,,2010,13110,0,0,1,0,3,2020
1,AL,70,3,,XA,1220,17788,27,425,1,X,3,2020
1,AL,70,3,,XC,1220,18679,51,125,1,X,3,2020
1,AL,70,3,,XQ,1220,5623,14,17,1,X,3,2020
1,AL,70,3,,XQ,1220,6390,19,124,2,X,3,2020
1,AL,70,5,,XA,1220,11764,0,223,1,X,3,2020
1,AL,70,5,,XB,1220,25575,0,358,1,X,3,2020
1,AL,70,5,,XC,1220,90044,0,2486,1,X,3,2020
1,AL,70,5,,XM,1220,34793,0,633,1,X,3,2020
1,AL,70,5,,XO,1220,932831,0,37397,1,X,3,2020
1,AL,70,5,,XQ,1220,266411,0,10250,1,X,3,2020
