TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0108,38,5,1220,4580,0,553,1.0,X,1,2020
1,0108,44,5,1220,581314,0,25853,1.0,X,1,2020
1,0108,44,6,1220,928996,0,94823,1.0,X,1,2020
1,0108,47,5,1220,16400,0,45,1.0,X,1,2020
1,0108,48,5,1220,1171406,0,63127,1.0,X,1,2020
1,0108,82,5,1220,11983,0,125,1.0,X,1,2020
1,0108,84,5,1220,178987,0,5224,1.0,X,1,2020
1,0108,87,5,1220,2719,0,45,2.0,X,1,2020
1,0108,88,5,1220,4112,0,89,1.0,X,1,2020
1,0108,88,5,1220,2574,0,4,2.0,X,1,2020
1,0109,11,5,1220,12388,0,242,1.0,X,1,2020
1,0109,23,5,1220,72096,0,3438,1.0,X,1,2020
1,0109,39,5,1220,8227,0,137,1.0,X,1,2020
1,0109,47,5,1220,8580,0,420,2.0,X,1,2020
1,0109,48,5,1220,304241,0,6680,1.0,X,1,2020
1,0109,62,5,1220,4935,0,161,2.0,X,1,2020
1,0109,70,5,1220,17651,0,1123,1.0,X,1,2020
1,0109,84,5,1220,8021,0,239,1.0,X,1,2020
1,0109,84,5,1220,131176,0,2335,2.0,X,1,2020
1,0109,85,5,1220,8249,0,253,1.0,X,1,2020
1,0109,87,5,1220,56734,0,952,1.0,X,1,2020
1,0109,94,5,1220,3862,0,197,1.0,X,1,2020
1,0109,95,5,1220,7576,0,276,2.0,X,1,2020
1,0110,35,5,1220,6564,0,175,1.0,X,1,2020
1,0110,44,5,1220,303996,0,16623,1.0,X,1,2020
1,0110,47,5,1220,25012,0,2330,1.0,X,1,2020
1,0110,48,5,1220,548000,0,20201,1.0,X,1,2020
1,0110,49,5,1220,11149,0,218,1.0,X,1,2020
1,0110,73,5,1220,3712,0,150,2.0,X,1,2020
1,0110,84,5,1220,12921,0,384,1.0,X,1,2020
1,0110,85,5,1220,3489,0,76,2.0,X,1,2020
1,0110,87,5,1220,36375,0,764,2.0,X,1,2020
1,0112,90,5,1220,3909,0,45,1.0,X,1,2020
1,0115,1,5,1220,22493,0,454,1.0,X,1,2020
1,0115,3,5,1220,7737767,0,144171,1.0,X,1,2020
1,0115,3,5,1220,278317,0,4320,2.0,X,1,2020
1,0115,5,5,1220,761635,0,24320,1.0,X,1,2020
1,0115,6,5,1220,42772,0,4193,1.0,X,1,2020
1,0115,7,5,1220,120901,0,6755,1.0,X,1,2020
1,0115,7,5,1220,5417,0,208,2.0,X,1,2020
1,0115,8,5,1220,538633,0,42020,1.0,X,1,2020
1,0115,8,5,1220,294102,0,18099,2.0,X,1,2020
1,0115,9,5,1220,3147,0,61,1.0,X,1,2020
1,0115,9,5,1220,3034,0,59,2.0,X,1,2020
1,0115,10,5,1220,2904,0,114,1.0,X,1,2020
1,0115,10,6,1220,16877,0,1444,1.0,X,1,2020
1,0115,11,5,1220,64141,0,9965,1.0,X,1,2020
1,0115,12,5,1220,145096,0,13785,1.0,X,1,2020
1,0115,12,5,1220,25574,0,506,2.0,X,1,2020
1,0115,15,5,1220,67123,0,7381,1.0,X,1,2020
1,0115,15,5,1220,136860,0,4388,2.0,X,1,2020
1,0115,16,5,1220,51196,0,1003,1.0,X,1,2020
1,0115,16,5,1220,111219,0,1491,2.0,X,1,2020
1,0115,17,5,1220,44314,0,3100,1.0,X,1,2020
1,0115,18,5,1220,187317,0,5016,1.0,X,1,2020
1,0115,18,5,1220,10187,0,246,2.0,X,1,2020
1,0115,19,5,1220,151375,0,17796,1.0,X,1,2020
1,0115,20,5,1220,458505,0,51641,1.0,X,1,2020
1,0115,20,5,1220,12739,0,993,2.0,X,1,2020
1,0115,21,5,1220,48375,0,2976,1.0,X,1,2020
1,0115,21,5,1220,21983,0,320,2.0,X,1,2020
1,0115,22,5,1220,115441,0,8361,1.0,X,1,2020
1,0115,22,5,1220,3286,0,45,2.0,X,1,2020
1,0115,23,5,1220,210076,0,10835,1.0,X,1,2020
1,0115,23,5,1220,10233,0,1388,2.0,X,1,2020
1,0115,23,6,1220,479316,0,5268,1.0,X,1,2020
1,0115,25,5,1220,87438,0,5608,1.0,X,1,2020
1,0115,27,5,1220,222368,0,5385,1.0,X,1,2020
1,0115,27,5,1220,27429,0,2682,2.0,X,1,2020
1,0115,27,7,1220,30004080,0,0,1.0,X,1,2020
1,0115,28,5,1220,206213,0,7326,1.0,X,1,2020
1,0115,28,5,1220,3769,0,493,2.0,X,1,2020
1,0115,29,5,1220,106953,0,3776,1.0,X,1,2020
1,0115,29,5,1220,15371,0,562,2.0,X,1,2020
1,0115,30,5,1220,554525,0,3438,1.0,X,1,2020
1,0115,31,5,1220,20229,0,946,1.0,X,1,2020
1,0115,31,5,1220,3709,0,466,2.0,X,1,2020
1,0115,32,5,1220,390428,0,18229,1.0,X,1,2020
1,0115,32,5,1220,12974,0,1047,2.0,X,1,2020
1,0115,33,5,1220,166585,0,6520,1.0,X,1,2020
1,0115,33,5,1220,48997,0,2881,2.0,X,1,2020
1,0115,34,5,1220,278260,0,16102,1.0,X,1,2020
1,0115,34,5,1220,12841,0,351,2.0,X,1,2020
1,0115,35,5,1220,136063,0,9466,1.0,X,1,2020
1,0115,35,5,1220,31053,0,655,2.0,X,1,2020
1,0115,37,5,1220,2913,0,138,1.0,X,1,2020
1,0115,38,5,1220,570751,0,23170,1.0,X,1,2020
1,0115,38,5,1220,11572,0,1039,2.0,X,1,2020
1,0115,39,5,1220,2971816,0,133329,1.0,X,1,2020
1,0115,39,5,1220,293610,0,15591,2.0,X,1,2020
1,0115,40,5,1220,512083,0,18978,1.0,X,1,2020
1,0115,40,5,1220,210151,0,7546,2.0,X,1,2020
1,0115,41,5,1220,2931,0,63,1.0,X,1,2020
1,0115,41,5,1220,31871,0,624,2.0,X,1,2020
1,0115,42,5,1220,22095,0,564,1.0,X,1,2020
1,0115,42,5,1220,32422,0,698,2.0,X,1,2020
