TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AL,63,5,,XO,1220,45300,0,1014,1.0,X,6,2020
1,AL,63,5,,XO,1220,29367,0,712,2.0,X,6,2020
1,AL,63,5,,XS,1220,29186,0,572,1.0,X,6,2020
1,AL,63,5,,XS,1220,23708,0,898,2.0,X,6,2020
1,AL,63,5,BC,,2010,3480,0,0,2.0,0,6,2020
1,AL,63,5,MX,,2010,12115,0,0,1.0,0,6,2020
1,AL,63,5,NL,,2010,10033,0,0,1.0,0,6,2020
1,AL,65,5,,XO,1220,2665,0,90,1.0,X,6,2020
1,AL,68,5,,XO,1220,224508,0,10749,1.0,X,6,2020
1,AL,68,5,BC,,2010,11942,0,0,2.0,0,6,2020
1,AL,68,5,GT,,2010,5485,0,0,1.0,0,6,2020
1,AL,68,5,PU,,2010,36352,0,0,1.0,0,6,2020
1,AL,69,5,,XC,1220,5361,0,73,1.0,X,6,2020
1,AL,69,5,,XM,1220,11346,0,150,1.0,X,6,2020
1,AL,69,5,,XO,1220,73001,0,916,1.0,X,6,2020
1,AL,69,5,,XS,1220,14645,0,388,1.0,X,6,2020
1,AL,69,5,HG,,2010,9040,0,0,1.0,0,6,2020
1,AL,70,3,,XA,1220,8988,14,73,1.0,X,6,2020
1,AL,70,5,,XA,1220,26186,0,512,1.0,X,6,2020
1,AL,70,5,,XB,1220,30787,0,1959,1.0,X,6,2020
1,AL,70,5,,XC,1220,95999,0,1754,1.0,X,6,2020
1,AL,70,5,,XM,1220,10571,0,325,1.0,X,6,2020
1,AL,70,5,,XO,1220,1224419,0,49789,1.0,X,6,2020
1,AL,70,5,,XQ,1220,228276,0,4247,1.0,X,6,2020
1,AL,70,5,AG,,2010,237657,0,0,1.0,0,6,2020
1,AL,70,5,BC,,2010,8951,0,0,1.0,0,6,2020
1,AL,70,5,MX,,2010,20580,0,0,1.0,0,6,2020
1,AL,70,5,NL,,2010,525951,0,0,1.0,0,6,2020
1,AL,70,5,VE,,2010,15843,0,0,1.0,0,6,2020
1,AL,70,6,,XC,1220,138830,0,4037,1.0,X,6,2020
1,AL,71,3,,XC,1220,30110,1,104,2.0,X,6,2020
1,AL,71,5,NL,,2010,20362,0,0,1.0,0,6,2020
1,AL,72,1,XX,,2010,13309647,13416520,0,1.0,0,6,2020
1,AL,72,1,XX,,2010,461875,464140,0,1.0,1,6,2020
1,AL,72,1,XX,,2010,916804,2420256,0,2.0,0,6,2020
1,AL,72,5,,XM,1220,91423,0,1629,1.0,X,6,2020
1,AL,72,5,,XO,1220,4630232,0,74233,1.0,X,6,2020
1,AL,72,5,,XQ,1220,29541,0,109,1.0,X,6,2020
1,AL,72,5,CH,,2010,24585,0,0,1.0,0,6,2020
1,AL,72,5,CO,,2010,322488,0,0,1.0,0,6,2020
1,AL,72,5,GT,,2010,34465,0,0,1.0,0,6,2020
1,AL,72,5,HG,,2010,59849,0,0,1.0,0,6,2020
1,AL,72,5,MX,,2010,133326,0,0,1.0,0,6,2020
1,AL,72,5,MX,,2010,17363,0,0,2.0,0,6,2020
1,AL,72,5,NL,,2010,925237,0,0,1.0,0,6,2020
1,AL,72,5,NL,,2010,16922,0,0,2.0,0,6,2020
1,AL,72,5,SL,,2010,6000,0,0,1.0,0,6,2020
1,AL,72,5,SO,,2010,23642,0,0,1.0,0,6,2020
1,AL,72,6,,XA,1220,49842,0,367,1.0,X,6,2020
1,AL,72,6,,XC,1220,394596,0,1472,1.0,X,6,2020
1,AL,72,6,,XM,1220,143120,0,736,1.0,X,6,2020
1,AL,72,6,,XO,1220,1181294,0,5520,1.0,X,6,2020
1,AL,72,6,,XS,1220,69987,0,368,1.0,X,6,2020
1,AL,72,6,CO,,2010,2278080,0,0,1.0,0,6,2020
1,AL,72,6,HG,,2010,1522487,0,0,1.0,0,6,2020
1,AL,72,6,MX,,2010,37531,0,0,1.0,0,6,2020
1,AL,72,6,NL,,2010,775495,0,0,1.0,0,6,2020
1,AL,72,6,NL,,2010,41733,0,0,1.0,1,6,2020
1,AL,72,6,PU,,2010,340003,0,0,1.0,0,6,2020
1,AL,72,6,SO,,2010,1056252,0,0,1.0,0,6,2020
1,AL,73,3,,XC,1220,3398,166,73,1.0,X,6,2020
1,AL,73,3,,XO,1220,2613,3,50,1.0,X,6,2020
1,AL,73,3,,XQ,1220,41804,26539,366,1.0,X,6,2020
1,AL,73,5,,XA,1220,53949,0,5956,1.0,X,6,2020
1,AL,73,5,,XA,1220,8175,0,162,2.0,X,6,2020
1,AL,73,5,,XB,1220,7999,0,564,1.0,X,6,2020
1,AL,73,5,,XC,1220,141509,0,8815,1.0,X,6,2020
1,AL,73,5,,XC,1220,106934,0,3123,2.0,X,6,2020
1,AL,73,5,,XM,1220,150664,0,6781,1.0,X,6,2020
1,AL,73,5,,XM,1220,26868,0,1243,2.0,X,6,2020
1,AL,73,5,,XO,1220,1920407,0,40281,1.0,X,6,2020
1,AL,73,5,,XO,1220,183867,0,6278,2.0,X,6,2020
1,AL,73,5,,XQ,1220,26483,0,550,1.0,X,6,2020
1,AL,73,5,,XQ,1220,23936,0,2679,2.0,X,6,2020
1,AL,73,5,,XS,1220,198774,0,9650,1.0,X,6,2020
1,AL,73,5,,XS,1220,17101,0,1409,2.0,X,6,2020
1,AL,73,5,BC,,2010,65912,0,0,2.0,0,6,2020
