TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AL,63,5,GT,,2010,27571,0,0,1.0,0,7,2020
1,AL,63,5,ZA,,2010,5100,0,0,1.0,0,7,2020
1,AL,64,5,,XO,1220,3473,0,68,1.0,X,7,2020
1,AL,65,5,,XC,1220,14468,0,434,1.0,X,7,2020
1,AL,65,5,,XC,1220,2667,0,140,2.0,X,7,2020
1,AL,65,5,,XQ,1220,2911,0,89,1.0,X,7,2020
1,AL,67,5,,XM,1220,3208,0,192,1.0,X,7,2020
1,AL,68,5,,XA,1220,32231,0,631,1.0,X,7,2020
1,AL,68,5,,XC,1220,3645,0,82,1.0,X,7,2020
1,AL,68,5,,XO,1220,160837,0,6809,1.0,X,7,2020
1,AL,68,5,,XQ,1220,4018,0,602,1.0,X,7,2020
1,AL,68,5,OT,,2010,23020,0,0,1.0,0,7,2020
1,AL,69,5,,XO,1220,8977,0,420,1.0,X,7,2020
1,AL,69,5,,XQ,1220,25889,0,1232,1.0,X,7,2020
1,AL,69,5,HG,,2010,9040,0,0,1.0,0,7,2020
1,AL,70,5,,XA,1220,18875,0,595,1.0,X,7,2020
1,AL,70,5,,XB,1220,86570,0,2850,1.0,X,7,2020
1,AL,70,5,,XC,1220,82749,0,2397,1.0,X,7,2020
1,AL,70,5,,XM,1220,20244,0,577,1.0,X,7,2020
1,AL,70,5,,XO,1220,1065966,0,48163,1.0,X,7,2020
1,AL,70,5,,XQ,1220,230359,0,4309,1.0,X,7,2020
1,AL,70,5,,XQ,1220,4860,0,74,2.0,X,7,2020
1,AL,70,5,AG,,2010,380820,0,0,1.0,0,7,2020
1,AL,70,5,BC,,2010,42389,0,0,1.0,0,7,2020
1,AL,70,5,CH,,2010,26399,0,0,1.0,0,7,2020
1,AL,70,5,MX,,2010,97441,0,0,1.0,0,7,2020
1,AL,70,5,NL,,2010,537754,0,0,1.0,0,7,2020
1,AL,70,5,SO,,2010,11320,0,0,1.0,0,7,2020
1,AL,70,5,VE,,2010,19331,0,0,1.0,0,7,2020
1,AL,70,6,,XC,1220,69946,0,2035,1.0,X,7,2020
1,AL,71,3,,XA,1220,2553,2,71,1.0,X,7,2020
1,AL,71,3,,XO,1220,10729,3,134,2.0,X,7,2020
1,AL,72,1,XX,,2010,16429141,19299142,0,1.0,0,7,2020
1,AL,72,1,XX,,2010,430414,1136244,0,2.0,0,7,2020
1,AL,72,3,,XQ,1220,9590,4947,74,1.0,X,7,2020
1,AL,72,5,,XM,1220,35664,0,685,1.0,X,7,2020
1,AL,72,5,,XO,1220,6609265,0,93153,1.0,X,7,2020
1,AL,72,5,,XO,1220,338734,0,5547,2.0,X,7,2020
1,AL,72,5,CO,,2010,425791,0,0,1.0,0,7,2020
1,AL,72,5,DF,,2010,21071,0,0,1.0,0,7,2020
1,AL,72,5,GT,,2010,111103,0,0,1.0,0,7,2020
1,AL,72,5,HG,,2010,49005,0,0,1.0,0,7,2020
1,AL,72,5,MX,,2010,253609,0,0,1.0,0,7,2020
1,AL,72,5,MX,,2010,35785,0,0,2.0,0,7,2020
1,AL,72,5,NL,,2010,1902711,0,0,1.0,0,7,2020
1,AL,72,5,PU,,2010,72475,0,0,1.0,0,7,2020
1,AL,72,5,QT,,2010,66465,0,0,1.0,0,7,2020
1,AL,72,5,QT,,2010,27258,0,0,1.0,1,7,2020
1,AL,72,5,SO,,2010,77728,0,0,1.0,0,7,2020
1,AL,72,6,,XA,1220,54613,0,370,1.0,X,7,2020
1,AL,72,6,,XC,1220,233898,0,1469,1.0,X,7,2020
1,AL,72,6,,XM,1220,279797,0,1108,1.0,X,7,2020
1,AL,72,6,,XO,1220,1681846,0,15457,1.0,X,7,2020
1,AL,72,6,,XS,1220,531856,0,2935,1.0,X,7,2020
1,AL,72,6,CO,,2010,1273870,0,0,1.0,0,7,2020
1,AL,72,6,HG,,2010,4313929,0,0,1.0,0,7,2020
1,AL,72,6,NL,,2010,751717,0,0,1.0,0,7,2020
1,AL,72,6,SL,,2010,296879,0,0,1.0,0,7,2020
1,AL,72,6,SO,,2010,705707,0,0,1.0,0,7,2020
1,AL,72,6,TL,,2010,526673,0,0,1.0,0,7,2020
1,AL,73,1,XX,,2010,2570,94,0,1.0,1,7,2020
1,AL,73,3,,XA,1220,12457,772,213,1.0,X,7,2020
