TRDTYPE,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,MONTH,YEAR
27231.0,27231.0,27231.0,27231.0,27231.0,27231.0,17077.0,27231.0,27231.0
1.3728838456171275,4.838456171275385,1512.1993316440821,3628594.4482391393,1823978.5790826632,50527.720318754364,1.3244715113895884,3.0,2020.0
0.4835804699702032,1.4178491867856102,381.3952862563289,36083784.872988015,46870401.58222065,972842.8018962817,0.4681907579350342,0.0,0.0
1.0,1.0,1220.0,2.0,0.0,0.0,1.0,3.0,2020.0
1.0,5.0,1220.0,18814.5,0.0,0.0,1.0,3.0,2020.0
1.0,5.0,1220.0,93408.0,3.0,371.0,1.0,3.0,2020.0
2.0,5.0,2010.0,592884.0,11412.5,3754.0,2.0,3.0,2020.0
2.0,9.0,2010.0,2599611193.0,6613062527.0,138845968.0,2.0,3.0,2020.0
