TRDTYPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,MONTH,YEAR
16672.0,16672.0,16672.0,16672.0,16672.0,16672.0,16672.0,9867.0,16672.0,16672.0
1.4081693857965452,55.2104726487524,4.564059500959693,1541.6956573896352,5455800.628418906,2884067.3315139157,75674.7705734165,1.3630282760717543,7.0,2020.0
0.4915095406559735,28.41219986699725,1.5298125971069507,388.1501128343407,44890683.12602861,59080662.42881433,1351885.9571376175,0.48089727051340875,0.0,0.0
1.0,1.0,1.0,1220.0,254.0,0.0,0.0,1.0,7.0,2020.0
1.0,30.0,3.0,1220.0,17745.25,0.0,1.0,1.0,7.0,2020.0
1.0,57.0,5.0,1220.0,115387.5,53.0,621.0,1.0,7.0,2020.0
2.0,84.0,5.0,2010.0,917753.0,12816.0,7683.25,2.0,7.0,2020.0
2.0,99.0,9.0,2010.0,2029771213.0,6496963596.0,155846515.0,2.0,7.0,2020.0
