TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AR,3403,6,,XC,1220,203370,0,2623,1.0,X,1,2020
1,AR,3403,6,,XC,1220,205567,0,2033,2.0,X,1,2020
1,AR,3422,5,,XM,1220,56358,0,3820,1.0,X,1,2020
1,AR,34XX,3,,XM,1220,4855,199,97,1.0,X,1,2020
1,AR,3501,3,,XA,1220,9615,287,598,1.0,X,1,2020
1,AR,3501,3,,XM,1220,10596,73,783,1.0,X,1,2020
1,AR,35XX,3,,XA,1220,2672,30,291,1.0,X,1,2020
1,AR,3604,5,,XA,1220,66675,0,1046,1.0,X,1,2020
1,AR,3604,5,,XA,1220,20379,0,290,2.0,X,1,2020
1,AR,3604,5,,XO,1220,212426,0,2789,1.0,X,1,2020
1,AR,3604,5,,XO,1220,73568,0,188,2.0,X,1,2020
1,AR,3604,6,,XA,1220,1057468,0,57380,1.0,X,1,2020
1,AR,3604,6,,XA,1220,30696,0,473,2.0,X,1,2020
1,AR,3604,6,,XC,1220,32696,0,2106,1.0,X,1,2020
1,AR,3604,6,,XM,1220,2331931,0,90714,1.0,X,1,2020
1,AR,3604,6,,XM,1220,38698080,0,3517920,2.0,X,1,2020
