TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AR,2304,6,MX,,2010,208849,0,0,1.0,1,7,2020
1,AR,2304,6,NL,,2010,450250,0,0,1.0,0,7,2020
1,AR,2304,6,OT,,2010,66558,0,0,1.0,0,7,2020
1,AR,2304,6,TM,,2010,1472935,0,0,1.0,1,7,2020
1,AR,2304,6,VE,,2010,354918,0,0,1.0,0,7,2020
1,AR,2304,8,GT,,2010,4394,0,0,1.0,X,7,2020
1,AR,2304,8,NL,,2010,13799,0,0,1.0,X,7,2020
1,AR,2304,8,TM,,2010,94415,0,0,1.0,X,7,2020
1,AR,2304,8,ZA,,2010,6087,0,0,1.0,X,7,2020
1,AR,2305,5,VE,,2010,9680,0,0,1.0,0,7,2020
1,AR,2305,8,TM,,2010,44806,0,0,1.0,X,7,2020
1,AR,2401,5,CH,,2010,2577388,0,0,1.0,0,7,2020
1,AR,2401,5,CH,,2010,46591,0,0,2.0,0,7,2020
1,AR,2401,5,NL,,2010,233574,0,0,1.0,0,7,2020
1,AR,2402,5,CH,,2010,246189,0,0,1.0,0,7,2020
1,AR,2402,5,CH,,2010,10000,0,0,1.0,1,7,2020
1,AR,2402,5,CH,,2010,15601,0,0,2.0,0,7,2020
1,AR,2402,5,DF,,2010,142713,0,0,1.0,0,7,2020
1,AR,2402,5,QT,,2010,10000,0,0,1.0,1,7,2020
1,AR,2402,6,MX,,2010,66538,0,0,1.0,0,7,2020
1,AR,2402,6,SI,,2010,64253,0,0,1.0,0,7,2020
1,AR,2403,5,CH,,2010,37166,0,0,1.0,0,7,2020
1,AR,2403,5,ZA,,2010,33721,0,0,1.0,0,7,2020
1,AR,2404,8,CH,,2010,25949,0,0,1.0,X,7,2020
1,AR,2404,8,CH,,2010,8531,0,0,2.0,X,7,2020
1,AR,2404,8,SO,,2010,4873,0,0,1.0,X,7,2020
1,AR,2408,5,CH,,2010,14756,0,0,1.0,0,7,2020
1,AR,2503,5,BC,,2010,3774,0,0,2.0,0,7,2020
1,AR,2506,5,BC,,2010,2441627,0,0,1.0,0,7,2020
1,AR,2506,5,BC,,2010,2800756,0,0,2.0,0,7,2020
1,AR,2506,5,BS,,2010,63095,0,0,1.0,0,7,2020
1,AR,2506,5,SI,,2010,3723,0,0,2.0,0,7,2020
1,AR,2506,8,BC,,2010,3500,0,0,1.0,X,7,2020
1,AR,2507,5,BC,,2010,163673,0,0,1.0,0,7,2020
1,AR,2507,8,BC,,2010,7500,0,0,1.0,X,7,2020
1,AR,2604,5,DF,,2010,147457,0,0,1.0,0,7,2020
1,AR,2604,5,GT,,2010,81588,0,0,1.0,0,7,2020
1,AR,2604,5,NL,,2010,60500,0,0,1.0,0,7,2020
1,AR,2604,5,SI,,2010,12770,0,0,1.0,0,7,2020
1,AR,2604,5,SO,,2010,638553,0,0,1.0,0,7,2020
1,AR,3001,5,,XC,1220,295142,0,1054,1.0,X,7,2020
1,AR,3001,5,,XQ,1220,3651,0,141,1.0,X,7,2020
1,AR,3001,6,,XO,1220,32367,0,2736,1.0,X,7,2020
1,AR,3003,5,,XC,1220,19215,0,377,1.0,X,7,2020
1,AR,3004,5,,XA,1220,40299,0,711,2.0,X,7,2020
1,AR,3004,5,,XB,1220,22602,0,223,1.0,X,7,2020
1,AR,3004,5,,XC,1220,2671972,0,73422,1.0,X,7,2020
1,AR,3004,5,,XC,1220,249513,0,5113,2.0,X,7,2020
1,AR,3004,5,,XS,1220,36268,0,712,1.0,X,7,2020
1,AR,3004,6,,XC,1220,245639,0,10831,1.0,X,7,2020
1,AR,3009,5,,XC,1220,446529,0,32348,1.0,X,7,2020
1,AR,3009,5,,XS,1220,25706,0,25,1.0,X,7,2020
1,AR,3019,5,,XC,1220,22144,0,433,1.0,X,7,2020
1,AR,3302,5,,XC,1220,35412,0,509,1.0,X,7,2020
1,AR,3302,5,,XC,1220,3017,0,370,2.0,X,7,2020
1,AR,3310,5,,XA,1220,1932929,0,77503,1.0,X,7,2020
1,AR,3310,5,,XA,1220,626356,0,12370,2.0,X,7,2020
1,AR,3310,5,,XO,1220,3948,0,119,1.0,X,7,2020
1,AR,3310,5,,XO,1220,5165,0,155,2.0,X,7,2020
1,AR,3310,6,,XA,1220,40348,0,789,1.0,X,7,2020
1,AR,33XX,3,,XC,1220,3279,267,314,1.0,X,7,2020
1,AR,3401,5,,XA,1220,87081,0,3002,1.0,X,7,2020
1,AR,3401,5,,XA,1220,14195,0,180,2.0,X,7,2020
1,AR,3401,5,,XC,1220,14780,0,300,1.0,X,7,2020
1,AR,3401,5,,XM,1220,7631850,0,165248,1.0,X,7,2020
1,AR,3401,5,,XM,1220,444137,0,12217,2.0,X,7,2020
1,AR,3401,6,,XA,1220,122025,0,407,1.0,X,7,2020
1,AR,3401,6,,XM,1220,162668,0,473,1.0,X,7,2020
1,AR,3403,5,,XA,1220,339793,0,6645,2.0,X,7,2020
1,AR,3403,5,,XC,1220,52181,0,51,1.0,X,7,2020
1,AR,3403,5,,XM,1220,37667,0,37,1.0,X,7,2020
1,AR,3403,5,,XS,1220,4982299,0,101143,1.0,X,7,2020
1,AR,3403,5,,XS,1220,14153,0,151,2.0,X,7,2020
1,AR,3403,6,,XA,1220,578349,0,4988,1.0,X,7,2020
1,AR,3403,6,,XC,1220,130872,0,3679,1.0,X,7,2020
1,AR,3403,6,,XC,1220,93234,0,923,2.0,X,7,2020
1,AR,3403,6,,XS,1220,246578,0,3333,1.0,X,7,2020
1,AR,34XX,3,,XA,1220,48732,42959,482,1.0,X,7,2020
1,AR,34XX,3,,XM,1220,3483,32,49,1.0,X,7,2020
1,AR,34XX,3,,XM,1220,5642,7,164,2.0,X,7,2020
1,AR,34XX,3,,XQ,1220,4186,50,177,1.0,X,7,2020
1,AR,35XX,3,,XA,1220,13170,18,285,1.0,X,7,2020
1,AR,3604,5,,XA,1220,8451,0,297,1.0,X,7,2020
1,AR,3604,5,,XM,1220,31891,0,405,1.0,X,7,2020
1,AR,3604,5,,XO,1220,19193,0,244,1.0,X,7,2020
1,AR,3604,6,,XA,1220,1387955,0,61398,1.0,X,7,2020
1,AR,3604,6,,XA,1220,12782,0,145,2.0,X,7,2020
1,AR,3604,6,,XC,1220,48848,0,605,1.0,X,7,2020
1,AR,3604,6,,XM,1220,2019260,0,80964,1.0,X,7,2020
1,AR,3604,6,,XO,1220,323590,0,13130,1.0,X,7,2020
1,AR,3604,6,,XQ,1220,24595,0,870,1.0,X,7,2020
1,AR,3613,5,,XO,1220,17643,0,349,1.0,X,7,2020
1,AR,3801,5,,XA,1220,8032,0,852,2.0,X,7,2020
1,AR,3801,5,,XM,1220,93758,0,1388,1.0,X,7,2020
1,AR,3801,5,,XM,1220,24133,0,254,2.0,X,7,2020
1,AR,3801,5,,XO,1220,36498299,0,1236489,1.0,X,7,2020
1,AR,3801,5,,XO,1220,5544162,0,88586,2.0,X,7,2020
