TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0118,94,5,1220,3628,0,70,2.0,X,3,2020
1,0121,29,5,1220,31545,0,618,2.0,X,3,2020
1,0121,38,5,1220,14590,0,1761,1.0,X,3,2020
1,0121,39,5,1220,23027,0,451,1.0,X,3,2020
1,0121,90,5,1220,17066,0,259,2.0,X,3,2020
1,0121,96,5,1220,33848,0,664,2.0,X,3,2020
1,0127,7,5,1220,6213,0,239,1.0,X,3,2020
1,0127,19,5,1220,3882900,0,6804,1.0,X,3,2020
1,0127,20,5,1220,689463,0,13884,1.0,X,3,2020
1,0127,27,5,1220,15932,0,947,1.0,X,3,2020
1,0127,34,5,1220,3382,0,72,1.0,X,3,2020
1,0127,38,5,1220,6198,0,153,1.0,X,3,2020
1,0127,39,5,1220,93157,0,7578,1.0,X,3,2020
1,0127,48,5,1220,38421,0,4734,1.0,X,3,2020
1,0127,82,5,1220,3023,0,52,1.0,X,3,2020
1,0127,84,5,1220,17791,0,458,1.0,X,3,2020
1,0127,84,5,1220,130406,0,3842,2.0,X,3,2020
1,0127,87,5,1220,4176,0,70,1.0,X,3,2020
1,01XX,3,1,1220,4714787,684571,134370,1.0,X,3,2020
1,01XX,7,5,2010,6680,0,0,1.0,0,3,2020
1,01XX,8,1,1220,9620,18572,188,2.0,X,3,2020
1,01XX,8,3,1220,91897,17448,4280,2.0,X,3,2020
1,01XX,29,3,1220,23788,48,466,2.0,X,3,2020
1,01XX,32,3,1220,4029,150,78,1.0,X,3,2020
1,01XX,38,3,1220,6335,26,106,1.0,X,3,2020
1,01XX,39,3,1220,64860,5515,745,1.0,X,3,2020
1,01XX,82,3,1220,4672,6,0,1.0,X,3,2020
1,01XX,83,3,1220,3815,4,0,1.0,X,3,2020
1,01XX,84,3,1220,10691,436,615,1.0,X,3,2020
1,01XX,84,3,1220,7229,3,35,2.0,X,3,2020
1,01XX,85,3,1220,17712,52,64,1.0,X,3,2020
1,01XX,85,3,1220,103834,1166,2493,2.0,X,3,2020
1,01XX,87,3,1220,19465,3833,155,2.0,X,3,2020
1,01XX,88,3,1220,26708891,8490,5435,1.0,X,3,2020
1,01XX,90,3,1220,142109,14,454,1.0,X,3,2020
1,01XX,90,3,2010,2587,9,0,1.0,0,3,2020
1,01XX,94,3,1220,5348,49,1,1.0,X,3,2020
1,01XX,94,3,1220,5387,55,176,2.0,X,3,2020
1,01XX,95,3,1220,3691,82,128,2.0,X,3,2020
1,0201,1,5,1220,48248,0,944,1.0,X,3,2020
1,0201,47,5,1220,31719,0,621,1.0,X,3,2020
1,0201,75,5,1220,2568,0,1,2.0,X,3,2020
1,0201,81,5,1220,17300,0,12,2.0,X,3,2020
1,0201,83,5,1220,9180,0,5,2.0,X,3,2020
1,0201,84,5,1220,78441,0,53,2.0,X,3,2020
1,0201,85,5,1220,12228,0,6,2.0,X,3,2020
1,0201,88,5,1220,422342,0,294,1.0,X,3,2020
1,0201,88,5,1220,270478,0,184,2.0,X,3,2020
1,0201,90,5,1220,6763,0,4,1.0,X,3,2020
1,0203,23,5,1220,132938,0,17456,1.0,X,3,2020
1,0203,25,5,1220,3857,0,75,1.0,X,3,2020
1,0203,25,6,1220,38791,0,756,1.0,X,3,2020
1,0203,32,5,1220,32223,0,530,1.0,X,3,2020
1,0203,39,5,1220,101070,0,1924,1.0,X,3,2020
1,0203,44,5,1220,151115,0,5829,1.0,X,3,2020
1,0203,51,5,1220,6516,0,108,1.0,X,3,2020
1,0203,56,5,1220,24841,0,486,2.0,X,3,2020
1,0203,73,5,1220,4012,0,78,2.0,X,3,2020
1,0203,84,5,1220,230979,0,2407,1.0,X,3,2020
1,0206,44,5,1220,532630,0,17441,1.0,X,3,2020
1,0206,47,5,1220,4951,0,461,1.0,X,3,2020
1,0206,84,5,1220,6576,0,195,1.0,X,3,2020
1,0207,76,5,1220,6052,0,118,1.0,X,3,2020
1,0207,85,5,1220,12476,0,244,1.0,X,3,2020
1,0207,85,5,1220,14997,0,294,2.0,X,3,2020
1,0209,7,5,1220,31376,0,1207,1.0,X,3,2020
1,0209,7,5,1220,11159,0,428,2.0,X,3,2020
1,0209,8,5,1220,28842,0,565,1.0,X,3,2020
1,0209,12,5,1220,4614,0,173,1.0,X,3,2020
1,0209,13,5,1220,59387,0,924,1.0,X,3,2020
1,0209,15,5,1220,4002,0,59,1.0,X,3,2020
1,0209,15,5,1220,4340,0,85,2.0,X,3,2020
1,0209,16,5,1220,415807,0,29382,1.0,X,3,2020
1,0209,17,5,1220,6172,0,341,1.0,X,3,2020
1,0209,18,5,1220,15219,0,298,1.0,X,3,2020
1,0209,19,5,1220,185584,0,13238,1.0,X,3,2020
1,0209,19,5,1220,4242,0,83,2.0,X,3,2020
1,0209,20,5,1220,108731,0,6298,1.0,X,3,2020
1,0209,20,5,1220,4885,0,35,2.0,X,3,2020
1,0209,21,5,1220,6194,0,71,1.0,X,3,2020
1,0209,22,5,1220,21908,0,14,1.0,X,3,2020
1,0209,22,8,1220,17963,0,352,2.0,X,3,2020
1,0209,24,5,1220,27181,0,480,1.0,X,3,2020
1,0209,25,5,1220,391862,0,11601,1.0,X,3,2020
1,0209,25,5,1220,12191,0,930,2.0,X,3,2020
