TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AR,2402,8,CH,,2010,7203,0,0,2.0,X,3,2020
1,AR,2403,5,CH,,2010,20724,0,0,1.0,0,3,2020
1,AR,2403,5,ZA,,2010,125905,0,0,1.0,0,3,2020
1,AR,2404,8,CH,,2010,107509,0,0,1.0,X,3,2020
1,AR,2404,8,CH,,2010,2785,0,0,2.0,X,3,2020
1,AR,2404,8,MX,,2010,2963,0,0,1.0,X,3,2020
1,AR,2404,8,SI,,2010,3153,0,0,1.0,X,3,2020
1,AR,2408,5,SO,,2010,125000,0,0,1.0,0,3,2020
1,AR,2503,5,BC,,2010,2851,0,0,1.0,0,3,2020
1,AR,2503,5,BC,,2010,17292,0,0,2.0,0,3,2020
1,AR,2503,5,SI,,2010,2502,0,0,1.0,0,3,2020
1,AR,2503,5,SI,,2010,8575,0,0,2.0,0,3,2020
1,AR,2503,6,BC,,2010,22058,0,0,1.0,0,3,2020
1,AR,2506,5,BC,,2010,3232212,0,0,1.0,0,3,2020
1,AR,2506,5,BC,,2010,2451628,0,0,2.0,0,3,2020
1,AR,2506,5,BS,,2010,111707,0,0,1.0,0,3,2020
1,AR,2506,5,SI,,2010,2666,0,0,2.0,0,3,2020
1,AR,2507,5,BC,,2010,146523,0,0,1.0,0,3,2020
1,AR,2601,5,SO,,2010,53995,0,0,1.0,0,3,2020
1,AR,2604,5,CO,,2010,3180,0,0,1.0,0,3,2020
1,AR,2604,5,DF,,2010,27270,0,0,1.0,0,3,2020
1,AR,2604,5,GT,,2010,249433,0,0,1.0,0,3,2020
1,AR,2604,5,NL,,2010,132550,0,0,1.0,0,3,2020
1,AR,2604,5,SI,,2010,8413,0,0,1.0,0,3,2020
1,AR,2604,5,SO,,2010,532016,0,0,1.0,0,3,2020
1,AR,2604,5,SO,,2010,25267,0,0,2.0,0,3,2020
1,AR,2604,6,CH,,2010,4498367,0,0,1.0,0,3,2020
1,AR,2604,8,CL,,2010,5592,0,0,1.0,X,3,2020
1,AR,2606,5,SO,,2010,7225,0,0,2.0,0,3,2020
1,AR,2608,5,SO,,2010,9504,0,0,1.0,0,3,2020
1,AR,3004,5,,XA,1220,7408,0,101,1.0,X,3,2020
1,AR,3004,5,,XC,1220,2289170,0,83758,1.0,X,3,2020
1,AR,3004,5,,XC,1220,173995,0,6302,2.0,X,3,2020
1,AR,3004,5,,XM,1220,14730,0,429,1.0,X,3,2020
1,AR,3004,5,,XS,1220,13545,0,394,1.0,X,3,2020
1,AR,3004,6,,XA,1220,15132,0,720,1.0,X,3,2020
1,AR,3004,6,,XC,1220,99903,0,1957,1.0,X,3,2020
1,AR,3009,5,,XC,1220,737317,0,54361,1.0,X,3,2020
1,AR,3009,5,,XS,1220,21388,0,106,1.0,X,3,2020
1,AR,3019,5,,XC,1220,361330,0,19632,1.0,X,3,2020
1,AR,3019,8,,XC,1220,105178,0,142,1.0,X,3,2020
1,AR,3023,5,,XC,1220,85793,0,1451,1.0,X,3,2020
1,AR,30XX,3,,XC,1220,28769,610,590,1.0,X,3,2020
1,AR,30XX,3,,XC,1220,2596,9,32,2.0,X,3,2020
1,AR,30XX,3,,XO,1220,195441,288,2791,1.0,X,3,2020
1,AR,30XX,3,,XQ,1220,29782,5,136,1.0,X,3,2020
1,AR,3302,5,,XA,1220,163405,0,1790,1.0,X,3,2020
1,AR,3302,5,,XC,1220,17523,0,2885,1.0,X,3,2020
1,AR,3302,5,,XS,1220,393638,0,5370,1.0,X,3,2020
1,AR,3308,5,,XC,1220,12412,0,1062,1.0,X,3,2020
1,AR,3310,5,,XA,1220,2419560,0,102753,1.0,X,3,2020
1,AR,3310,5,,XA,1220,262537,0,6772,2.0,X,3,2020
1,AR,3310,5,,XC,1220,34323,0,673,1.0,X,3,2020
1,AR,3310,5,,XS,1220,381311,0,7666,1.0,X,3,2020
1,AR,3310,6,,XA,1220,34158,0,692,1.0,X,3,2020
1,AR,3310,6,,XO,1220,10991,0,214,1.0,X,3,2020
1,AR,3401,5,,XA,1220,167153,0,3888,1.0,X,3,2020
1,AR,3401,5,,XM,1220,6936289,0,188587,1.0,X,3,2020
1,AR,3401,5,,XM,1220,314220,0,7510,2.0,X,3,2020
