TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,AL,61,5,,XC,1220,8941,0,409,1,X,2,2020
1,AL,61,5,,XC,1220,5443,0,25,2,X,2,2020
1,AL,61,5,,XM,1220,22270,0,435,2,X,2,2020
1,AL,61,5,,XO,1220,123514,0,4402,2,X,2,2020
1,AL,61,5,,XS,1220,40258,0,403,2,X,2,2020
1,AL,61,5,BC,,2010,4060,0,0,1,0,2,2020
1,AL,62,5,,XC,1220,27296,0,630,1,X,2,2020
1,AL,62,5,,XM,1220,2584,0,55,1,X,2,2020
1,AL,62,5,,XO,1220,5743,0,70,1,X,2,2020
1,AL,62,5,,XO,1220,55608,0,335,2,X,2,2020
1,AL,62,5,,XQ,1220,32908,0,625,1,X,2,2020
1,AL,62,5,BS,,2010,6681,0,0,2,0,2,2020
1,AL,62,5,DF,,2010,7192,0,0,1,0,2,2020
1,AL,62,5,DF,,2010,101012,0,0,2,0,2,2020
1,AL,62,5,ZA,,2010,6750,0,0,2,0,2,2020
1,AL,63,5,,XC,1220,10983,0,236,1,X,2,2020
1,AL,63,5,,XM,1220,27570,0,540,1,X,2,2020
1,AL,63,5,,XN,1220,23913,0,468,1,X,2,2020
1,AL,63,5,,XO,1220,49645,0,925,1,X,2,2020
1,AL,63,5,,XO,1220,28296,0,1518,2,X,2,2020
1,AL,63,5,,XQ,1220,10495,0,194,1,X,2,2020
1,AL,63,5,,XS,1220,29043,0,952,1,X,2,2020
1,AL,63,5,HG,,2010,7185,0,0,1,0,2,2020
1,AL,63,5,NL,,2010,4736,0,0,1,0,2,2020
1,AL,63,6,,XO,1220,21763,0,822,2,X,2,2020
1,AL,64,5,,XM,1220,7722,0,151,2,X,2,2020
1,AL,64,5,,XO,1220,2876,0,56,1,X,2,2020
1,AL,65,5,,XO,1220,21261,0,532,1,X,2,2020
1,AL,65,5,,XQ,1220,15548,0,265,1,X,2,2020
1,AL,65,5,NL,,2010,3042,0,0,1,0,2,2020
1,AL,68,5,,XC,1220,3125,0,239,1,X,2,2020
1,AL,68,5,,XO,1220,115551,0,3273,1,X,2,2020
1,AL,68,5,,XO,1220,5679,0,261,2,X,2,2020
1,AL,68,5,BC,,2010,15959,0,0,2,0,2,2020
1,AL,68,5,GT,,2010,25522,0,0,1,0,2,2020
1,AL,68,5,JA,,2010,4554,0,0,1,0,2,2020
1,AL,68,5,MX,,2010,99086,0,0,1,0,2,2020
1,AL,69,5,,XA,1220,4972,0,97,1,X,2,2020
1,AL,69,5,,XO,1220,8412,0,376,1,X,2,2020
1,AL,69,5,,XQ,1220,4507,0,564,1,X,2,2020
1,AL,69,5,CO,,2010,4375,0,0,1,0,2,2020
1,AL,69,5,MX,,2010,483225,0,0,1,0,2,2020
1,AL,69,5,MX,,2010,3145,0,0,2,0,2,2020
1,AL,69,5,QT,,2010,60342,0,0,1,0,2,2020
1,AL,70,3,,XO,1220,18480,51,75,1,X,2,2020
1,AL,70,3,,XO,1220,2757,20,54,2,X,2,2020
1,AL,70,3,,XQ,1220,45094,136,677,1,X,2,2020
