TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0106,3,5,1220,4401875,0,83687,1.0,X,7,2020
1,0106,3,5,1220,794623,0,11934,2.0,X,7,2020
1,0106,5,5,1220,130580,0,12105,1.0,X,7,2020
1,0106,5,5,1220,18696,0,1819,2.0,X,7,2020
1,0106,6,5,1220,46180,0,3267,1.0,X,7,2020
1,0106,6,5,1220,21208,0,19,2.0,X,7,2020
1,0106,7,5,1220,1067901,0,62965,1.0,X,7,2020
1,0106,7,5,1220,19740,0,3261,2.0,X,7,2020
1,0106,8,5,1220,377307,0,12283,1.0,X,7,2020
1,0106,8,5,1220,1303189,0,28599,2.0,X,7,2020
1,0106,10,5,1220,13870,0,1186,1.0,X,7,2020
1,0106,11,5,1220,31085,0,3016,1.0,X,7,2020
1,0106,12,5,1220,219125,0,15162,1.0,X,7,2020
1,0106,12,5,1220,43229,0,1515,2.0,X,7,2020
1,0106,15,5,1220,416402,0,14723,1.0,X,7,2020
1,0106,15,5,1220,59206,0,2702,2.0,X,7,2020
1,0106,16,5,1220,156338,0,8266,1.0,X,7,2020
1,0106,17,5,1220,35393,0,4703,1.0,X,7,2020
1,0106,18,5,1220,47324,0,807,1.0,X,7,2020
1,0106,19,5,1220,1011310,0,54807,1.0,X,7,2020
1,0106,19,6,1220,78739,0,1544,1.0,X,7,2020
1,0106,20,5,1220,296697,0,24443,1.0,X,7,2020
1,0106,20,5,1220,154624,0,9642,2.0,X,7,2020
1,0106,21,5,1220,74091,0,3930,1.0,X,7,2020
1,0106,22,5,1220,1027952,0,56744,1.0,X,7,2020
1,0106,22,5,1220,107323,0,3594,2.0,X,7,2020
1,0106,23,5,1220,90149,0,2180,1.0,X,7,2020
1,0106,25,5,1220,97179,0,4824,1.0,X,7,2020
1,0106,27,5,1220,1125306,0,31420,1.0,X,7,2020
1,0106,28,5,1220,260174,0,20193,1.0,X,7,2020
1,0106,28,5,1220,85508,0,1676,2.0,X,7,2020
1,0106,29,5,1220,140627,0,3429,1.0,X,7,2020
1,0106,31,5,1220,171022,0,18716,1.0,X,7,2020
1,0106,32,5,1220,383640,0,21232,1.0,X,7,2020
1,0106,32,5,1220,363698,0,1111,2.0,X,7,2020
1,0106,33,5,1220,271937,0,3729,1.0,X,7,2020
1,0106,33,5,1220,149465,0,1838,2.0,X,7,2020
1,0106,34,5,1220,141268,0,3308,1.0,X,7,2020
1,0106,35,5,1220,114360,0,2916,1.0,X,7,2020
1,0106,36,5,1220,15961,0,0,1.0,X,7,2020
1,0106,38,5,1220,753219,0,17424,1.0,X,7,2020
1,0106,38,5,1220,62790,0,1481,2.0,X,7,2020
1,0106,39,5,1220,3462891,0,180937,1.0,X,7,2020
1,0106,39,5,1220,151635,0,8926,2.0,X,7,2020
1,0106,40,5,1220,4970816,0,300986,1.0,X,7,2020
1,0106,40,5,1220,204246,0,3846,2.0,X,7,2020
1,0106,41,5,1220,36154,0,0,1.0,X,7,2020
1,0106,44,5,1220,953441,0,65913,1.0,X,7,2020
1,0106,44,5,1220,44392,0,1724,2.0,X,7,2020
1,0106,47,5,1220,84466,0,7871,1.0,X,7,2020
1,0106,47,5,1220,23310,0,814,2.0,X,7,2020
1,0106,48,5,1220,1785270,0,83423,1.0,X,7,2020
1,0106,49,5,1220,3575,0,82,1.0,X,7,2020
1,0106,54,5,1220,184137,0,3604,1.0,X,7,2020
1,0106,54,5,1220,17430,0,172,2.0,X,7,2020
1,0106,55,5,1220,22566,0,664,1.0,X,7,2020
1,0106,55,5,1220,7354,0,355,2.0,X,7,2020
1,0106,56,5,1220,933444,0,22625,1.0,X,7,2020
1,0106,56,5,1220,15140,0,629,2.0,X,7,2020
1,0106,57,5,1220,99229,0,3554,1.0,X,7,2020
1,0106,57,5,1220,12662,0,467,2.0,X,7,2020
1,0106,58,5,1220,4518,0,197,2.0,X,7,2020
1,0106,59,5,1220,921817,0,35085,1.0,X,7,2020
1,0106,59,5,1220,8045,0,212,2.0,X,7,2020
1,0106,62,5,1220,15844,0,15,2.0,X,7,2020
1,0106,63,5,1220,30865,0,1182,1.0,X,7,2020
1,0106,63,5,1220,5637,0,112,2.0,X,7,2020
1,0106,68,5,1220,964243,0,32241,1.0,X,7,2020
1,0106,68,5,1220,8509,0,158,2.0,X,7,2020
1,0106,69,5,1220,9506,0,1190,1.0,X,7,2020
1,0106,69,5,1220,6942,0,78,2.0,X,7,2020
1,0106,70,5,1220,338883,0,9482,1.0,X,7,2020
1,0106,70,5,1220,15799,0,1006,2.0,X,7,2020
1,0106,72,5,1220,793643,0,29605,1.0,X,7,2020
1,0106,72,6,1220,150232,0,4658,1.0,X,7,2020
1,0106,73,5,1220,3163557,0,235135,1.0,X,7,2020
1,0106,73,5,1220,359345,0,15571,2.0,X,7,2020
1,0106,73,6,1220,15632,0,883,1.0,X,7,2020
1,0106,74,5,1220,20578,0,975,1.0,X,7,2020
1,0106,76,5,1220,1461472,0,116770,1.0,X,7,2020
1,0106,78,5,1220,206726,0,2043,2.0,X,7,2020
1,0106,82,5,1220,4002,0,120,2.0,X,7,2020
1,0106,83,5,1220,16093,0,247,1.0,X,7,2020
1,0106,83,5,1220,6592,0,35,2.0,X,7,2020
1,0106,84,5,1220,3640426,0,90399,1.0,X,7,2020
1,0106,84,5,1220,2102534,0,37284,2.0,X,7,2020
1,0106,85,5,1220,2573330,0,29364,1.0,X,7,2020
1,0106,85,5,1220,156171,0,3636,2.0,X,7,2020
1,0106,87,5,1220,6254512,0,100670,1.0,X,7,2020
1,0106,87,5,1220,2072368,0,25692,2.0,X,7,2020
1,0106,88,5,1220,22071,0,349,1.0,X,7,2020
1,0106,89,5,1220,1166889,0,16392,1.0,X,7,2020
1,0106,89,5,1220,55173,0,635,2.0,X,7,2020
1,0106,90,5,1220,3002064,0,5628,1.0,X,7,2020
1,0106,90,5,1220,10282,0,122,2.0,X,7,2020
1,0106,94,5,1220,449928,0,14511,1.0,X,7,2020
1,0106,94,5,1220,74559,0,1635,2.0,X,7,2020
1,0106,95,5,1220,236750,0,6294,1.0,X,7,2020
1,0106,95,5,1220,36888,0,1195,2.0,X,7,2020
1,0106,96,5,1220,190664,0,8868,1.0,X,7,2020
1,0106,98,5,1220,33546,0,657,1.0,X,7,2020
1,0106,98,5,1220,2661,0,2,2.0,X,7,2020
1,0107,7,5,1220,201611,0,7763,1.0,X,7,2020
1,0107,10,5,1220,20960,0,408,1.0,X,7,2020
1,0107,11,5,1220,47469,0,7374,1.0,X,7,2020
