TRDTYPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,MONTH,YEAR
73211.0,73211.0,73211.0,73211.0,73211.0,73211.0,73211.0,51078.0,73211.0,73211.0
1.3023179576839543,57.02106240865444,4.772916638210105,1541.293931239841,1326198.4563521876,678534.9945636585,18437.271530234528,1.3200595168174163,1.0,2020.0
0.4592653821024013,27.71283399745592,1.1161829989888934,388.0650363281232,20676168.704472475,29340610.309312988,571311.5392844513,0.4665036796917921,0.0,0.0
1.0,1.0,1.0,1220.0,7.0,0.0,0.0,1.0,1.0,2020.0
1.0,34.0,5.0,1220.0,11647.5,0.0,0.0,1.0,1.0,2020.0
1.0,61.0,5.0,1220.0,51205.0,0.0,200.0,1.0,1.0,2020.0
2.0,84.0,5.0,2010.0,263053.5,784.5,1999.0,2.0,1.0,2020.0
2.0,99.0,9.0,2010.0,2342542619.0,6417745094.0,130492242.0,2.0,1.0,2020.0
