TRDTYPE,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,MONTH,YEAR
25424.0,25424.0,25424.0,25424.0,25424.0,25424.0,15680.0,25424.0,25424.0
1.3832599118942732,4.814387979861548,1501.7699811202017,3227324.123977344,1695820.572136564,45503.45358716173,1.325127551020408,6.0,2020.0
0.4861903427511722,1.387866357922888,378.43043703587045,33175347.751040757,38099547.514219455,835542.3275387967,0.4684374249342384,0.0,0.0
1.0,1.0,1220.0,0.0,0.0,0.0,1.0,6.0,2020.0
1.0,5.0,1220.0,17756.75,0.0,0.0,1.0,6.0,2020.0
1.0,5.0,1220.0,86887.0,6.0,400.0,1.0,6.0,2020.0
2.0,5.0,2010.0,539064.0,11265.5,3689.0,2.0,6.0,2020.0
2.0,9.0,2010.0,2255595837.0,4853690486.0,108094222.0,2.0,6.0,2020.0
